chic,c___c,&nbsp;/ʃiːk/&nbsp;,"[sound:chic noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at Oxfo.mp3]","<div>the quality of being fashionable and elegant (synonym: &nbsp;stylishness)</div><div><i><font color=""#0000ff"">Bảnh, diện sang trọng, lịch sự</font></i></div>",a perfectly dressed woman with an air of chic that was unmistakably French<div><div>I like your haircut - it's very chic.</div><div>a chic restaurant</div></div>,"<img src=""paste-72851235274753.jpg"" />","<img src=""paste-25202868092929.jpg"" />"
drab,d___b,&nbsp;/dræb/,"[sound:drab adjective - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at.mp3]","dull and boring, especially in appearance; having little colour and excitement<div><i><font color=""#0000ff"">Đều đều, buồn tẻ, xám xịt.</font></i></div>","<div>a cold drab little office</div><div>drab women, dressed in browns and greys</div>","<img src=""Lentekleuren-van-2016-volgens-Farrow-Ball-Yeabridge-Green-en-Salon-Drab.jpg"" />","<img src=""paste-25688199397377.jpg"" />"
mundane,mu_____ne,/mʌnˈdeɪn/,"[sound:mundane adjective - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary.mp3]","<div>not interesting or exciting (synonym: dull, ordinary)</div><div><i><font color=""#0000ff"">tầm thường, nhạt nhẽo; vô vị</font></i></div>",<div>a mundane task/job</div><div>Mundane matters such as paying bills and shopping for food do not interest her.</div>,"<img src=""20141201175541-busy-entrepreneurs-deal-mundane-tasks.jpeg"" />","<img src=""paste-26143465930753.jpg"" />"
sophisticated,so__________ed,&nbsp;/səˈfɪstɪkeɪtɪd/,"[sound:sophisticated adjective - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dict.mp3]","having a lot of experience of the world and knowing about fashion, culture and other things that people think are socially important<div><i><font color=""#0000ff"">khôn ngoan, thông thái, thạo đời</font></i></div>",<div>I don't think I have any books that would suit your sophisticated tastes.</div><div>He was older than me and from London and I thought him very sophisticated.</div>,"<img src=""sophisticated_owl_by_adlovett-d6nu84t.jpg"" />",
must-have,a m___t-h__e item,/ˈmʌst.hæv/,[sound:must-have Meaning in the Cambridge English Dictionary.mp3],"something that many people want to own<div><i><font color=""#0000ff"">thứ rất nhiều người muốn có</font></i></div>",The iPod quickly established itself as a must-have device,"<img src=""paste-26882200305665.jpg"" />",
a passing trend,a pa___ng trend,,[sound:a passing trend.mp3],"Something that used to be insanely popular for a while, and&nbsp;has kind of faded, or ""passed"" away.&nbsp;<div><i><font color=""#0000ff"">Một mốt nhất thời nhưng giờ đã không còn ai nhớ đến nữa</font></i></div>","For example&nbsp;backward caps were majorly popular in the late 90's and early 2000s, but now,&nbsp;almost no one wears their baseball cap backwards. Its faded and almost&nbsp;disappeared.","<img src=""paste-71661529333761.jpg"" />",
casual dress,c____al dress,,[sound:casual dress.mp3],"clothes that are&nbsp;relaxed, occasional, not planned, or informal<div><i><font color=""#0000ff"">trang phục thường ngày, không trang trọng</font></i></div>",,"<img src=""a105f381e70757d41ea226cd38de9a83.jpg"" />",
conspicuous consumption,cons_______us co_______ion,,,"the situation in which you spend a lot of money on expensive goods in order to impress people and show them how rich you are<div><i><font color=""#0000ff"">(Kinh tế học) Sự tiêu dùng nhằm thể hiện; Sự tiêu dùng nhằm khoe khoang.</font></i></div>","[sound:conspicuous consumption noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s.mp3]","<img src=""paste-73173357821953.jpg"" />",
designer label,de_____er label,,[sound:designer label Meaning in the Cambridge English Dictionary.mp3],"a famous company that makes expensive clothes, bags, etc. and that is a well-known brand",Our aim is to make this one of the world's great designer labels.,"<img src=""fashion_brands.jpg"" />",
disposable income,dis______ble income,/dɪˌspoʊ.zə.bəl ˈɪn.kʌm/,[sound:disposable income Meaning in the Cambridge English Dictionary.mp3],"the money that you can spend as you want and not the money that you spend on taxes, food, and other basic needs<div><i><font color=""#0000ff"">(Kinh tế học) Thu nhập khả dùng; thu nhập khả tiêu; Thu nhập khả dụng.</font></i></div>",,"<img src=""Moneycoins-580397.jpg"" />",
fashion accessory,fashion acc_____ry,,[sound:fashion accessory.mp3],"<i><font color=""#0000ff"">phụ kiện thời trang</font></i>",,"<img src=""fashionacc3.jpg"" />",
get rid of,get r___ of,,[sound:get rid of.mp3],"to remove or throw away something unwanted<div><i><font color=""#0000ff"">tống khứ</font></i></div>",<div>That cream got rid of my skin rash.</div><div>I used weedkiller to get rid of the weeds in the garden.</div>,"<img src=""paste-72232759984129.jpg"" />","<img src=""paste-29549374996481.jpg"" />"
vogue,vo___e,/voʊɡ/,"[sound:vogue noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at Oxf.mp3]","<b>to be in vo___e</b> fashionable,&nbsp;especially if it is temporary",<div>Black is in vogue again.</div><div>Sixties music has come back into vogue.</div>,"<img src=""paste-67499706023937.jpg"" />",
abandon,ab____on,&nbsp;/əˈbændən/,"[sound:abandon verb - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at O.mp3]","to leave a place, thing, or person, usually for ever<div><i><font color=""#0000ff"">từ bỏ; bỏ rơi, ruồng bỏ</font></i></div>","<div>We had to abandon the car.</div><div>By the time the rebel troops arrived, the village had already been abandoned.</div><div>As a baby he was abandoned by his mother.</div><div>We were sinking fast, and the captain gave the order to abandon ship.</div>","<img src=""17tpwr99v9gzzpng.png"" />",
conserve,con___ve,/kənˈsɜːrv/,"[sound:conserve verb - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at .mp3]","to keep and protect something from damage, change, or waste<div><i><font color=""#0000ff"">Giữ gìn, duy trì, bảo tồn, bảo toàn</font></i></div>","<div>To conserve electricity, we are cutting down on our heating.</div><div>The nationalists are very eager to conserve their customs and language.</div><div>I'm not being lazy - I'm just conserving my energy/strength for later.</div>","<img src=""sb10067782f-001_super_Water-Conserve.jpg"" />","<img src=""paste-30803505446913.jpg"" />"
consume,co____me,/kənˈsuːm/,"[sound:consume verb - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at O.mp3]","to use something /&nbsp;to eat or drink something<div><i><font color=""#0000ff"">dùng, tiêu thụ / ăn uống</font></i></div>","Our high living standards cause our current population to consume 25 percent of the world's oil.<div><div>We consumed vast quantities of food and drink that night.</div><div>Alcohol should be consumed in moderation, and this is particularly true for pregnant women.</div></div>","<img src=""paste-31293131718657.jpg"" />",
discard,di____rd,/dɪsˈkɑːrd/,"[sound:discard verb - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at O.mp3]","to get rid of something that you no longer want or need<div><i><font color=""#0000ff"">Bỏ, loại bỏ, vứt bỏ (quần áo, thói quen, lòng tin... )</font></i></div>",to get rid of something that you no longer want or need,"<img src=""images.jpg"" />","<img src=""paste-31821412696065.jpg"" />"
dump,d____p,&nbsp;/dʌmp/,"[sound:dump verb - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at Oxfo.mp3]","to get rid of something you do not want, especially in a careless way<div><i><font color=""#0000ff"">Đổ thành đống (rác); vứt bỏ, gạt bỏ (ai...)</font></i></div><div><i><font color=""#0000ff"">Đổ ầm xuống, ném phịch xuống</font></i></div>",<div>Too much toxic waste is being dumped at sea.</div><div>The dead body was just dumped by the roadside.</div>,"<img src=""paste-72529112727553.jpg"" />",
eradicate,era_____te,/ɪˈrædɪkeɪt/,"[sound:eradicate verb - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at.mp3]","to destroy or get rid of something completely, especially something bad<div><i><font color=""#0000ff"">nhổ tận gốc rễ,&nbsp;trừ tiệt, triệt hạ, xóa sạch.</font></i></div>",<div>The government claims to be doing all it can to eradicate corruption.</div><div>The disease that once claimed millions of lives has now been eradicated.</div>,"<img src=""weeds-sin.jpg.crop_display.jpg"" />","<img src=""paste-32491427594241.jpg"" />"
hoard,ho___d,&nbsp;/hɔːrd/&nbsp;,"[sound:hoard verb - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at Oxf.mp3]","to collect large amounts of something and keep it in a safe, often secret, place<div><i><font color=""#0000ff"">Trữ, tích trữ; dự trữ; dành dụm</font></i></div>",<div><div>During the siege people began hoarding food and supplies.</div><div>There would be enough food on a daily basis if people were not hoarding it.</div></div>,"<img src=""paste-68307159875585.jpg"" />",
maintain,ma_____in,&nbsp;/meɪnˈteɪn/&nbsp;,"[sound:maintain verb - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at .mp3]","to continue to have; to keep in existence, or not allow to become less<div><i><font color=""#0000ff"">Giữ, duy trì, bảo vệ, bảo quản</font></i></div>","<div>The army has been brought in to maintain order in the region.</div><div>We have standards to maintain.</div><div>Despite living in different countries, the two families have maintained close links.</div><div>The film has maintained its position as the critics' favourite for another year.</div>","<img src=""dich-vu-seo-duy-tri-tu-khoa.jpg"" />","<img src=""paste-33303176413185.jpg"" />"
preserve,pr____ve,&nbsp;/prɪˈzɜːrv/,"[sound:preserve verb - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at .mp3]","to keep something as it is, especially in order to prevent it from decaying or being damaged or destroyed<div><i><font color=""#0000ff"">Giữ, giữ gìn, bảo quản, bảo tồn, duy trì</font></i></div>",<div>to preserve the environment</div><div>Putting varnish on wood is a way of preserving it.</div>,"<img src=""F6750W0HHS9SNMZ.MEDIUM.jpg"" />","<img src=""paste-33582349287425.jpg"" />"
retain,re___in,/rɪˈteɪn/,"[sound:retain verb - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at Ox.mp3]","to keep something; to continue to have something<div><i><font color=""#0000ff"">Vẫn giữ, vẫn có, vẫn duy trì, vẫn dùng, không bỏ</font></i></div>",<div>to retain your independence</div><div>He struggled to retain control of the situation.</div><div>The house retains much of its original charm.</div>,"<img src=""Complaints-handling-done-well-can-retain-customers-495x375.jpg"" />","<img src=""paste-33938831572993.jpg"" />"
concrete jungle,co_____te ju___le,,"[sound:concrete jungle noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Diction.mp3]","a way of describing a city or an area that is unpleasant because it has many buildings and no trees or parks<div><i><font color=""#0000ff"">rừng bê-tông (một cách miêu tả khu vực đô thị)</font></i></div>",,"<img src=""hk-concrete-jungle-01.jpg"" />",
employment opportunities,emp______ent opp_______ies,,[sound:employment opportunities.mp3],"<i><font color=""#0000ff"">cơ hội việc làm</font></i>",<div>Here are some employment opportunities in the city</div>,"<img src=""icr_jobs_wide.jpg"" />",
high-rise building,h___h-r__e bu___ing,,[sound:high-rise building.mp3],"<i><font color=""#0000ff"">nhà cao tầng</font></i>",,"<img src=""AAEAAQAAAAAAAAcWAAAAJDI0MGFjNmI2LTlmZjctNDNlYy04NGEwLTJlYzhjNmU3MDJkMA.jpg"" />",
housing estate,ho____ng es__te,/ˈhaʊ.zɪŋ ɪˌsteɪt/,"[sound:housing estate noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictiona.mp3]","<div>an area in which a large number of houses or flats/apartments are planned and built together at the same time</div><div><i><font color=""#0000ff"">khu đô thị</font></i></div>",<div>They live on a housing estate.</div>,"<img src=""A025-00363_Housing_estate_UK_aerial_view.jpg"" />",
slum,s___m,/slʌm/&nbsp;,"[sound:slum noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at Oxfo.mp3]","an area of a city that is very poor and where the houses are dirty and in bad condition<div><i><font color=""#0000ff"">Khu nhà ổ chuột.</font></i></div>",<div>a slum area</div><div>city/urban slums</div><div>She was brought up in the slums of Leeds.</div>,"<img src=""paste-10771777978369.jpg"" />",
noise pollution,n____e po_____on,/ˈnɔɪz pəˌluː.ʃən/,[sound:noise pollution Meaning in the Cambridge English Dictionary.mp3],"noise, such as that from traffic, that upsets people where they live or work and is considered to be unhealthy for them<div><i><font color=""#0000ff"">ô nhiễm tiếng ồn</font></i></div>",to tackle/ease/reduce noise pollution,"<img src=""aid307796-728px-Prevent-Noise-Pollution-Step-6.jpg"" />",
suburbs,su___rbs,&nbsp;/ˈsʌbɜːrb/,"[sound:suburb noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at Ox.mp3]","an area where people live that is outside the centre of a city<div><i><font color=""#0000ff"">khu vực ngoại ô, ngoại thành</font></i></div>",<div>a suburb of London</div><div>a London suburb</div><div>They live in the suburbs.</div>,"<img src=""023386-140326f2-2caf-11e3-9e23-6fef8332cdf9.jpg"" />",
sewage,se____ge,/ˈsuːɪdʒ/,"[sound:sewage noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at Ox.mp3]","the system of carrying away waste water and human waste from houses and other buildings through large underground pipes or passages<div><i><font color=""#0000ff"">hệ thống cống rãnh, mương thoát nước</font></i></div>",,"<img src=""paste-12073153069057.jpg"" />",
congestion,con_____ion,/kənˈdʒestʃən/,"[sound:congestion noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary a.mp3]","the state of being crowded and full of traffic<div><i><font color=""#0000ff"">tắc nghẽn (thường dùng để nói về giao thông)</font></i></div>",traffic congestion and pollution,"<img src=""trafico-600x419.jpg"" />",
urban sprawl,ur___n sp____l,/ˈɜr·bən ˈsprɔl/,[sound:urban sprawl.mp3],"the spread of a city into the area surrounding it, often without planning<div><i><font color=""#0000ff"">ào ạt vươn ra ngoại ô một cách thiếu quy hoạch</font></i></div>",Huge tourist attractions have produced choking urban sprawl.,"<img src=""urban-sprawl-2.jpg"" />",
frantic,fr____ic,/ˈfræntɪk/,"[sound:frantic adjective - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary.mp3]","done or arranged in a hurry and a state of excitement or confusion<div><i><font color=""#0000ff"">Điên cuồng, điên rồ, cuống cuồng</font></i></div>",<div>They made frantic attempts to revive him.</div><div>Things are frantic in the office right now.</div>,"<img src=""paste-77966541324289.jpg"" />",
high-rise,h__h-r___e,/ˈhaɪ.raɪz/&nbsp;,"[sound:high-rise adjective - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictiona.mp3]","(of a building) very tall and having a lot of floors<div><i><font color=""#0000ff"">Cao ngất (nhà nhiều tầng)</font></i></div>",<div>high-rise housing</div><div>These high-rise apartment blocks were built in the 1960s.</div>,"<img src=""high-rise-condo-4.jpg"" />",
isolated,is_____ed,&nbsp;/ˈaɪsəleɪtɪd/&nbsp;,"[sound:isolated adjective - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionar.mp3]","(of buildings and places) far away from any others<div><i><font color=""#0000ff"">cô lập, biệt lập</font></i></div>",an isolated farm/village,"<img src=""paste-78383153152001.jpg"" />",
overpopulated,ove__________ed,/ˌoʊvərˈpɑːpjuleɪtɪd/,"[sound:overpopulated adjective - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dict.mp3]","(of a country or city) with too many people living in it<div><i><font color=""#0000ff"">quá tải dân số, quá đông dân</font></i></div>",,"<img src=""overpopulated.jpg"" />",
migrate,mi_____te,&nbsp;/ˈmaɪɡreɪt/,"[sound:migrate verb - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at O.mp3]","(of a lot of people) to move from one town, country, etc. to go and live and/or work in another<div><i><font color=""#0000ff"">Di trú, di cư; ra nước ngoài.</font></i></div>",Thousands were forced to migrate from rural to urban areas in search of work.,"<img src=""b178.jpg"" />",
settle,se___e,/ˈsetl/,"[sound:settle verb - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at Ox.mp3]","to make a place your permanent home<div><i><font color=""#0000ff"">Làm ăn, sinh sống; ổn định cuộc sống, an cư lạc nghiệp, định cư.</font></i></div>",She settled in Vienna after her father's death.,"<img src=""ye-olde-naked-man-cafe-settle.jpg"" />",
tranquil,tra____il,&nbsp;/ˈtræŋkwɪl/,"[sound:tranquil adjective - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionar.mp3]","calm and peaceful and without noise, violence, worry, etc.:<div><i><font color=""#0000ff"">Lặng lẽ, yên lặng, yên tĩnh; thanh bình.</font></i></div>",<div><div>She stared at the tranquil surface of the water.</div><div>The hotel is in a tranquil rural setting.</div><div>A spasm of pain crossed his normally tranquil features.</div></div>,"<img src=""paste-79907866542081.jpg"" />","<img src=""paste-17940078395393 (1).jpg"" />"
abysmal,ab_____al,&nbsp;/əˈbɪzməl/,"[sound:abysmal adjective - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary.mp3]","extremely bad or of a very low standard<div><i><font color=""#0000ff"">vô cùng tệ hại, thậm tệ</font></i></div>",<div>His manners are abysmal.</div><div>The council has an abysmal record on education.</div>,"<img src=""paste-122385093099521.jpg"" />","<img src=""paste-4058744094721.jpg"" />"
catastrophe,ca________he,/kəˈtæstrəfi/,"[sound:catastrophe noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary .mp3]","<div>a sudden event that causes many people to suffer&nbsp;(synonym: disaster)</div><div><i><font color=""#0000ff"">Tai ương, tai biến, thảm hoạ, tai hoạ lớn.</font></i></div>",Early warnings of rising water levels prevented another major catastrophe.,"<img src=""catastrophe.jpg"" />","<img src=""paste-47124381171713.jpg"" />"
clone,cl___e,&nbsp;/kloʊn/&nbsp;,"[sound:clone verb - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at Oxf.mp3]","to produce an exact copy of something<div><i><font color=""#0000ff"">nhân bản, sao chép giống hệt</font></i></div>","<div>A team from the UK were the first to successfully clone an animal.</div><div>Dolly, the cloned sheep</div>","<img src=""maxresdefault (17).jpg"" />","<img src=""paste-47742856462337.jpg"" />"
controversy,co________sy,/ˈkɑːntrəvɜːrsi/&nbsp;,"[sound:controversy noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary .mp3]","a lot of disagreement or argument about something, usually because it affects or is important to many people<div><i><font color=""#0000ff"">Sự tranh luận, sự tranh cãi.</font></i></div>",<div>to arouse/cause controversy</div><div>a bitter controversy over/about the site of the new airport</div><div>the controversy surrounding his latest movie</div><div>The President resigned amid considerable controversy.</div>,"<img src=""controversy-649x316.jpg"" />","<img src=""paste-48296907243521.jpg"" />"
crisis,cr__s,&nbsp;/ˈkraɪsɪs/,"[sound:crisis noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at Ox.mp3]","a time of great danger, difficulty or confusion when problems must be solved or important decisions must be made<div><i><font color=""#0000ff"">Sự khủng hoảng; cơn khủng hoảng.</font></i></div>",<div>a political/financial crisis</div><div>the government’s latest economic crisis</div><div>The business is still in crisis but it has survived the worst of the recession.</div>,"<img src=""paste-48704929136641.jpg"" />","<img src=""paste-48717814038529.jpg"" />"
dilemma,di_____ma,/dɪˈlemə/,"[sound:dilemma noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at O.mp3]","<div>a situation in which a difficult choice has to be made between two different things you could do (synonym: predicament)</div><div><i><font color=""#0000ff"">Thế tiến lui đều khó, thế tiến thoái lưỡng nan, tình trạng khó xử.</font></i></div>",<div><div>The president is clearly in a dilemma about/over how to tackle the crisis.</div><div>She faces the dilemma of disobeying her father or losing the man she loves.</div><div>a moral/ethical dilemma</div></div>,"<img src=""paste-4599909974017.jpg"" />",
disaster,di____er,/dɪˈzæstər/,"[sound:disaster noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at .mp3]","(an event that results in) great harm, damage, or death, or serious difficulty (synonym: catastrophe)<div><i><font color=""#0000ff"">Tai hoạ, thảm hoạ, tai ách;&nbsp;Điều bất hạnh.</font></i></div>",<div>An inquiry was ordered into the recent rail disaster (= a serious train accident).</div><div>It would be a disaster for me if I lost my job.</div><div>This is one of the worst natural disasters ever to befall the area.</div>,"<img src=""rio-20-un-climate-conference-disaster-japan_52801_600x450.jpg"" />","<img src=""paste-6554120093697 (1).jpg"" />"
hurdle,hu___e,&nbsp;/ˈhɜːrdl/,"[sound:hurdle_1 noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at .mp3]","a problem that you have to deal with before you can make progress (synonym: obstacle)<div><i><font color=""#0000ff"">(Nghĩa bóng) Vật chướng ngại.</font></i></div>",<div>Getting a work permit was the first hurdle to overcome.</div><div>The cost of this exercise is proving to be a major hurdle.</div>,"<img src=""A5hurdle.jpg"" />","<img src=""paste-7086696038401_1470756627995.jpg"" />"
obstacle,ob_____le,/ˈɑːbstəkl/,"[sound:obstacle noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at .mp3]","a situation, an event, etc. that makes it difficult for you to do or achieve something (synonym: hindrance)<div><div><i><font color=""#0000ff"">Vật chướng ngại, trở lực.</font></i></div><div><i><font color=""#0000ff"">Sự cản trở, sự trở ngại.</font></i></div></div>","<div>A lack of qualifications can be a major obstacle to finding a job.</div><div>So far, we have managed to overcome all the obstacles that have been placed in our path.</div>","<img src=""paste-8267812044801.jpg"" />","<img src=""paste-8280696946689.jpg"" />"
setback,se____ck,/ˈsetbæk/,"[sound:setback noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at O.mp3]","<div>something that happens that delays or prevents a process from developing</div><div><i><font color=""#0000ff"">Một trở ngại, khó khăn, thụt lùi.</font></i></div>",<div>The team suffered a major setback when their best player was injured.</div><div>The breakdown in talks represents a temporary setback in the peace process.</div>,"<img src=""paste-11540577124353 (1).jpg"" />","<img src=""paste-11553462026241.jpg"" />"
catastrophic,ca________hic,/ˌkætəˈstrɑːfɪk/&nbsp;,"[sound:catastrophic adjective - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dicti.mp3]","causing a lot of damage and suffering;&nbsp;causing a lot of problems (synonym: disastrous)<div><i><font color=""#0000ff"">Thảm hoạ, thê thảm.</font></i></div>",a catastrophic earthquake/flood/wildfire<div><div>a catastrophic failure/collapse/defeat</div><div>(US English) a catastrophic illness (= one that costs a very large amount to treat)</div></div>,"<img src=""paste-12025908428801.jpg"" />","<img src=""paste-12043088297985.jpg"" />"
daunting,da_____ng,/ˈdɔːntɪŋ/,"[sound:daunting adjective - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionar.mp3]","<div>making you feel slightly frightened or worried about your ability to achieve something (synonym: intimidating)</div><div><i><font color=""#0000ff"">Làm thoái chí, làm nản chí.</font></i></div>",<div>She has the daunting task of cooking for 20 people every day.</div><div>Starting a new job can be a daunting prospect.</div>,"<img src=""paying bill.jpg"" />","<img src=""paste-4333622001665 (1).jpg"" />"
disastrous,di_______us,/dɪˈzæstrəs/,"[sound:disastrous adjective - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Diction.mp3]","<div>very bad, harmful or unsuccessful (synonym: catastrophic, devastating)</div><div><div><i><font color=""#0000ff"">Tai hại, thảm khốc.</font></i></div><div><i><font color=""#0000ff"">Bất hạnh.</font></i></div></div>",<div><div>Such a war would be disastrous for the country.</div><div>This decision will have a disastrous impact on foreign policy.</div><div>His first attempt was disastrous.</div></div>,"<img src=""we-finally-have-a-reliable-way-to-detect-oil-spills-before-they-get-disastrous.jpg"" />","<img src=""paste-5802500816897 (1).jpg"" />"
insurmountable,ins___________ble,/ˌɪnsərˈmaʊntəbl/,"[sound:insurmountable adjective - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dic.mp3]","<div>(of difficulties, problems, etc.) that cannot be dealt with successfully (synonym: insuperable)</div><div><i><font color=""#0000ff"">Không vượt qua được (vật chướng ngại... ).</font></i></div>",<div>The age barrier appeared insurmountable.</div><div>They were now faced with seemingly insurmountable technical problems.</div>,"<img src=""64d87a698eb412edd214756fce6c8d92.jpg"" />","<img src=""paste-6502580486145.jpg"" />"
ongoing,on____ng,/ˈɔːnɡoʊɪŋ/,"[sound:ongoing adjective - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary.mp3]","continuing to exist or develop<div><i><font color=""#0000ff"">liên tục, vẫn đang diễn ra, vẫn đang tiếp tục diễn biến</font></i></div>",<div>an ongoing debate/discussion/process</div><div>The police investigation is ongoing.</div><div>Training is part of our ongoing career development program.</div>,"<img src=""canstock19783472.jpg"" />",
pervasive,pe_____ve,/pərˈveɪsɪv/,"[sound:pervasive adjective - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictiona.mp3]","present or noticeable in every part of a thing or place<div><div><i><font color=""#0000ff"">Toả khắp.</font></i></div><div><i><font color=""#0000ff"">Lan tràn khắp, thâm nhập khắp.</font></i></div></div>",<div>The influence of Freud is pervasive in her books.</div><div>a pervasive smell of diesel</div><div>Reforms are being undermined by the all-pervasive corruption in the country.</div>,"<img src=""8 (1).jpg"" />","<img src=""paste-7421703487489.jpg"" />"
problematic,pr_________ic,/ˌprɑːbləˈmætɪk/,"[sound:problematic adjective - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictio.mp3]","difficult to deal with or to understand; full of problems; not certain to be successful<div><i><font color=""#0000ff"">có nhiều vấn đề khó khăn</font></i></div>",<div>The situation is more problematic than we first thought.</div><div>Getting everyone there on time might prove problematic.</div>,"<img src=""things-clients-dont-like.jpg"" />","<img src=""paste-9822590205953.jpg"" />"
do more harm than good,do more h_____ than g_____,,[sound:do more harm than good.mp3],"to be damaging and not helpful<div><i><font color=""#0000ff"">lợi bất cập hại, hại nhiều hơn lợi</font></i></div>",Getting involved at this stage would do more harm than good.,"<img src=""soap_finfl.jpg"" />",
dwell on,d____l on,/dwel/,[sound:dwell on sth Meaning in the Cambridge English Dictionary.mp3],"to keep thinking or talking about something, especially something that would be better to forget<div><i><font color=""#0000ff"">Dừng lại ở, chăm chú vào, nhấn lâu vào, day đi day lại, nói đi nói lại.</font></i></div>","So you made a mistake, but there's no need to dwell on it.","<img src=""dwell2.gif"" />",
energy crisis,en____y cr___s,,[sound:energy crisis.mp3],"a shortfall in or interruption to the provision of energy supplies<div><i><font color=""#0000ff"">khủng hoảng năng lượng</font></i></div>",A solution to the global energy crisis may be at hand.<div>Oil shortages have brought on an energy crisis.</div>,"<img src=""paste-10801842749441.jpg"" />",
gain insight into,g___n in_____t i___o,,[sound:gain insight into.mp3],"to have a clear and deep understanding of a complicated problem or situation<div><i><font color=""#0000ff"">hiểu thấu được bên trong sự vật, sự việc</font></i></div>",Using storytelling to gain insight into patient perspectives on disease,"<img src=""book-300x200.jpg"" />",
genetically modified,ge________ly mo____ed food,,"[sound:genetically-modified adjective - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos.mp3]","<i><font color=""#0000ff"">(thực phẩm) biến đổi gen</font></i>",,"<img src=""1412_1_3802.jpg"" />",
take stock of something,t___e s____k&nbsp;of something,,[sound:take stock of something.mp3],"to think carefully about a situation or event and form an opinion about it, so that you can decide what to do next<div><i><font color=""#0000ff"">(Nghĩa bóng) Nhận xét, đánh giá.</font></i></div>","It was time to stand back and take stock of his career.<div>After two years spent teaching overseas, she returned home for a month to take stock of her life.</div>","<img src=""Take-Stock-of-Emotional-Inventory-Step-9.jpg"" />",
